FECHA;CARRIER_ORIGEN;RUTA_ORIGEN;ASR_REAL;CALLS_TOTAL;CALLS_OK;MINUTOS;AVG_CALL
2026-06-23;ON LINE ASSISTANCE SA;13045865-PX8-ENT;62,04;22247;11771;2424,62;0,21
2026-06-23;MARTINEZ MAXIMILIANO ALBERTO;1958744-ENT;46,28;21777;6263;2490,27;0,4
2026-06-23;COMUNICACION Y OPINION;2812272-Px8-ENT;67,55;21409;11771;6918,53;0,59
2026-06-23;COOPERATIVA DE VIVIENDA CREDITO Y CONSUMO CREDIKOT;13080500-ENT;65,87;21200;9089;6154,03;0,68
2026-06-23;ON LINE ASSISTANCE SA;13094910-PX8-ENT;69,83;20961;9570;3129,07;0,33
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;1704597-ENT;0,51;20629;41;162,23;3,96
2026-06-23;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1937513-ENT;71,21;20078;12139;1202,02;0,1
2026-06-23;POLIARQUIA CONSULTORES S.A;2427992-Px8-ENT;98,35;19290;15439;3557,62;0,23
2026-06-23;ALAU TECNOLOGIA S.A.U;13091423-PX8-ENT;70,58;18845;8565;3721,48;0,43
2026-06-23;IBR ARGENTINA S.A.;1610921-ENT;17,2;18828;814;316,72;0,39
2026-06-23;TELECOM ARGENTINA S.A.;POI-CORDOBA-SIP-ENT;92,2;18822;15837;53055,32;3,35
2026-06-23;TELEPROM ARGENTINA S.A.;2068014-ENT;57,58;18078;2252;473,65;0,21
2026-06-23;IBR ARGENTINA S.A.;2336450-ENT;57,33;17932;6507;1224,8;0,19
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;DIDWW-DKUSA-ENT;66,4;17357;6305;4081,83;0,65
2026-06-23;V.I.S. MEDIA GROUP S.A.;1784943-ENT;57,85;17128;5081;1635,53;0,32
2026-06-23;BUDGET S.R.L.;852035-ENT;11,43;17071;744;146,63;0,2
2026-06-23;VN GLOBAL BPO S.A.;1640983-ENT;70,38;15938;7036;534,77;0,08
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;2353150-LATINAT-ENT;26,61;15302;1843;839,27;0,46
2026-06-23;TELECOM ARGENTINA S.A.;POI-ROSARIO-SIP-ENT;92,73;14322;12487;24612,95;1,97
2026-06-23;MARTINEZ MAXIMILIANO ALBERTO;1958743-ENT;38,19;13878;1470;640,5;0,44
2026-06-23;SOLUCIONES REGIONALES DE INFORMATICA SA;492500-ENT;17,21;13704;641;772,72;1,21
2026-06-23;GESTION DE PRESTAMOS Y COBRANZAS S.A.;1645564-ENT;48;13027;1921;930,1;0,48
2026-06-23;COACTIVA GROUP.;2094636-ENT;58,56;12643;3157;328,32;0,1
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;13097097-QXTEL-ENT;57,66;11585;3075;5524,02;1,8
2026-06-23;C2 S.A.;2159194-ENT;70,15;11108;5648;1701,6;0,3
2026-06-23;BUDGET S.R.L.;2033424-ENT;82,08;10471;5418;400,6;0,07
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;1653615-ENT;23,69;9179;1314;4716,92;3,59
2026-06-23;CPS S.A. a borrar;484685-ENT;11,59;8854;442;315,38;0,71
2026-06-23;CENTRO INTERACCION MULTIMEDIA SA;APEX-CLIENTES-ENT;33,66;8841;2467;1916,22;0,78
2026-06-23;DESOL S A;1513661-ENT;68,74;8735;4730;1911,78;0,4
2026-06-23;TELECENTRO S.A.;TELECENTRO-SIP-ENT;60,89;8363;3363;7120,83;2,12
2026-06-23;JULIO FRANCISCO ANTONIO AURELIO S.A.;13088842-ENT;85,14;8119;5031;2377,28;0,47
2026-06-23;COMUNICACION Y OPINION;2587728-COMYOPI-ENT;53,03;7128;1451;663,82;0,46
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;2155169-TWILIO-ENT;80,11;6620;4044;3552,62;0,88
2026-06-23;GENERAL COLLECT S.A.S.;13099816-PX8-ENT;58,6;5776;2929;599,12;0,2
2026-06-23;PRO ACTION SERVICES S.A.;1529913-ENT;59,43;5729;2602;1518,27;0,58
2026-06-23;CISTECH S.R.L.;2254224-ENT;89,04;5236;3509;3043,93;0,87
2026-06-23;MARCODINA SA;826199-ENT;80,49;4490;2818;904,22;0,32
2026-06-23;NEXT LATINOAMERICA SA;1726433-ENT;64,87;4473;2197;750,85;0,34
2026-06-23;COMUNICACIONES MULTIMEDIA S.A;1561335-ENT;58,51;4343;1520;661,13;0,43
2026-06-23;TARJETA NARANJA SA;13094948-ENT;69,72;4310;2643;918,25;0,35
2026-06-23;DIAL DATABASE MARKETING S.A;1636056-ENT;48,6;4056;971;672,22;0,69
2026-06-23;GELLER ABOGADOS S.A.;1709925-ENT;39,8;3854;1095;125,82;0,11
2026-06-23;COMPANIA FINANCIERA ARGENTINA S A;1730869-ENT;42,99;3443;813;693,65;0,85
2026-06-23;NSS S.A.;TRAMAS-E1-ENT;71,55;3370;1869;4169,93;2,23
2026-06-23;GRUPO P Y D S A;1700019-ENT;3,41;3329;34;143,05;4,21
2026-06-23;MU?OZ AGUIRRE & ASOCIADOS S.R.L.;13096882-ENT;57,11;3220;1081;806,33;0,75
2026-06-23;TELECOM ARGENTINA S.A.;POI-TUCUMAN-SIP-ENT;98,65;3125;2931;10928,72;3,73
2026-06-23;VN COBRANZAS S.A.;1727363-ENT;39,43;3117;537;168,48;0,31
2026-06-23;MO & PC COLLECTIONS ARGENTINA;2290322-ENT;68,39;2889;1313;1059,18;0,81
2026-06-23;VOICENTER S.A.;13096355-PX8-ENT;75,91;2642;1298;656,65;0,51
2026-06-23;CANELLADA EDUARDO MARCELO;747603-ENT;29,2;2626;226;130,63;0,58
2026-06-23;CALL UP SA;2799788-Pcc-ENT;44,17;2568;546;159,95;0,29
2026-06-23;PAKTAR S R L;2186921-ENT;27,98;2489;333;201,53;0,61
2026-06-23;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;1453376-ENT;24,17;2328;124;429,97;3,47
2026-06-23;COLLINS SA;13096884-CC-ENT;71,7;2146;712;169,15;0,24
2026-06-23;LEVEL 3;LEVEL3-LD-ENT;94,59;2098;1678;5534,65;3,3
2026-06-23;IPLAN DIGITALK;DARWIN_DK-ENT;34;1864;136;2,82;0,02
2026-06-23;GESTION DE PRESTAMOS Y COBRANZAS S.A.;2182558-ENT;72,12;1757;1107;949,2;0,86
2026-06-23;AZCOM SRL;492508-ENT;81,28;1742;1064;1925,6;1,81
2026-06-23;NALDO LOMBARDI SA;13101945-PX8-ENT;77,39;1703;1003;189,7;0,19
2026-06-23;IS LATAM INTELLIGENT SOLUTIONS SA;2629848-Px8-ENT;78,6;1592;764;181,93;0,24
2026-06-23;ALLEVA CLAUDIO HECTOR;1505281-ENT;64,75;1542;248;403,98;1,63
2026-06-23;TOUCHED BPO;1933775-ENT;62,62;1398;531;300,87;0,57
2026-06-23;ORBITH S.A;1848095-ENT;76,4;1246;793;508,9;0,64
2026-06-23;TELEPROM ARGENTINA S.A.;1702596-ENT;26,59;1244;92;43,92;0,48
2026-06-23;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;2002322-ENT;60,3;1223;357;175,83;0,49
2026-06-23;CONSUMAS S.A;2791044-Px8-ENT;75,52;1212;802;212,62;0,27
2026-06-23;SOLUCIONES DE CONTACTO SA;737629-ENT;51,53;1194;438;272,95;0,62
2026-06-23;CANOA IMPACTO GLOBAL S.A.;2854164-PX8-ENT;72,46;1094;492;351,88;0,72
2026-06-23;CEIBO CREDITOS S.A.;13091624-PX8-ENT;58,57;1010;287;456,35;1,59
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;13088390-TGS_ENT;36,69;978;113;225,68;2
2026-06-23;AGINET S.A.;492511-ENT;57,6;966;413;405,25;0,98
2026-06-23;TELECOM ARGENTINA S.A.;POI-SANTAFE-SIP-ENT;75,21;906;543;1243,52;2,29
2026-06-23;INDICOM S.A.;2542186-Px8-ENT;67,12;755;441;285,68;0,65
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;13101024-MAXINFO-ENT;68,24;694;318;118,97;0,37
2026-06-23;COOPERATIVA TELEFONICA, DE VIVIENDA Y OTROS SERVICIOS PUBLICOS DEL VISO LIMITADA;DELVISO-SIP-ENT;46,12;667;113;179,83;1,59
2026-06-23;OLUM SRL;1972310-ENT;74,58;633;358;186,93;0,52
2026-06-23;SWISS MEDICAL S.A.;SWISS-PRE8-ENT;78,95;593;330;770,17;2,33
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;2258260-AVOXI-ENT;90,46;575;351;842,87;2,4
2026-06-23;TECNOLOGIA Y TELECOMUNICACIONES IP S.R.L;2496034-Px8-ENT;69,68;557;285;215,97;0,76
2026-06-23;TELECOM ARGENTINA S.A.;POI-GGUAYCHU-SIP-ENT;99,81;546;528;492,75;0,93
2026-06-23;NSS S.A.;Voipack-genesys-in;84,79;523;340;438,48;1,29
2026-06-23;CLIENTING GROUP S A;1932473-ENT;75,34;492;223;320,95;1,44
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;2466384-Px8_LM-ENT;63,18;481;175;357,42;2,04
2026-06-23;PRAGA GGB S.R.L.;1797965-ENT;82,74;472;302;154,82;0,51
2026-06-23;TELECOM ARGENTINA S.A.;POI-SALTA-SIP-ENT;90,94;470;301;792,83;2,63
2026-06-23;GM TELECOM CORPORATION;620947-ENT;0;453;0;0;0
2026-06-23;SOLUCIONES REGIONALES DE INFORMATICA SA;Soluciones-ENT;81,16;440;280;506,95;1,81
2026-06-23;TEVECOMPRAS 2001 SRL;2773828-ENT;73,39;437;284;467,83;1,65
2026-06-23;MULTICONEX SA;13089438-ENT;61,76;422;210;182,67;0,87
2026-06-23;SUIVANT SA;13092371-SUIVANT-ENT;86,7;419;202;52,93;0,26
2026-06-23;TELECOM ARGENTINA S.A.;POI-PARANA-SIP-ENT;47,01;403;189;666,17;3,52
2026-06-23;I-FULL SRL;1877667-ENT;81,32;349;222;360,83;1,63
2026-06-23;GLOBALTECH TELECOMUNICACIONES;2035853-ENT;76,99;343;174;308,4;1,77
2026-06-23;FANDI?O MARIA VALERIA;1614519-ENT;47,44;343;37;16,02;0,43
2026-06-23;CITYTECH SA;1893711-ENT;56,49;333;87;282,33;3,25
2026-06-23;TECNOLOGIA Y TELECOMUNICACIONES IP S.R.L;2114564-ENT;93,28;318;236;513,35;2,18
2026-06-23;CISTECH S.R.L.;1806855-ENT;73,06;315;198;409,3;2,07
2026-06-23;2030 TELECOMUNICACIONES S.A.;375045-ENT;67,94;291;89;105,33;1,18
2026-06-23;TRIMOTION S.R.L.;1531643-ENT;97,07;287;232;365,5;1,58
2026-06-23;ORANGE BUSINESS SERVICES ARGENTINA SA;1874623-ENT;80;276;164;501,4;3,06
2026-06-23;TELECOM ARGENTINA S.A.;POI-RESTNCIA-SIP-ENT;97,44;276;38;144,12;3,79
2026-06-23;BM SOLUCIONES S.R.L;1807739-ENT;98,88;244;177;90,27;0,51
2026-06-23;BHN SEGUROS GENERALES S.A.;2114298-ENT;82,76;230;24;76,98;3,21
2026-06-23;VOCALSAT ARGENTINA S.A.;1768091-ENT;91,9;228;193;122,37;0,63
2026-06-23;NUBICOM S.R.L.;1950424-ENT;94,97;220;170;161,5;0,95
2026-06-23;SIETE CAPAS;2817020-ENT;50,88;211;87;162,7;1,87
2026-06-23;LINEAS LIDELSU SRL;2208360-ENT;98,31;204;174;97,47;0,56
2026-06-23;MENTAWAI S.R.L.;666803-ENT;81,41;194;127;111,78;0,88
2026-06-23;TELECOM ARGENTINA S.A.;POI-CRRNTES-SIP-ENT;100;183;16;68,7;4,29
2026-06-23;DARCOM S.A.;1932372-ENT;69,5;172;98;210,32;2,15
2026-06-23;TELESERVICIOS Y MARKETING SRL;751349-ENT;40,85;168;29;40,72;1,4
2026-06-23;T V FUEGO SOCIEDAD ANONIMA;433670-ENT;78,99;158;109;214,22;1,97
2026-06-23;TELEPROM ARGENTINA S.A.;2025330-ENT;96,67;136;87;51,15;0,59
2026-06-23;EXXONMOBIL BUSINESS SUPPORT CENTER ARGENTINA SRL;EXXON-ENT;78,22;131;79;268,22;3,4
2026-06-23;BUENOS AIRES CALL SA;2067132-ENT;64,55;122;71;126,65;1,78
2026-06-23;MUNICIPALIDAD DE LA CIUDAD DE CORDOBA;13088032-ENT;96,59;122;85;169,77;2
2026-06-23;TELETEL CHILE;413460-ENT;100;104;3;2,53;0,84
2026-06-23;IP-TEL S.A.;396279-ENT;55,74;97;34;73,47;2,16
2026-06-23;TELESERVICIOS Y MARKETING SRL;2541566-Px8-ENT;100;93;79;143,07;1,81
2026-06-23;VOCALSAT ARGENTINA S.A.;1768821-ENT;64,04;93;57;87,37;1,53
2026-06-23;P C C P S A;656395-ENT;60,87;85;42;107,75;2,57
2026-06-23;CENATTEL SA;1977892-ENT;84,78;82;39;40,5;1,04
2026-06-23;SEGUROS BERNARDINO RIVADAVIA COOP LTDA;BERNA-PRE8-ENT;59,38;78;38;50,92;1,34
2026-06-23;AZCOM SRL;1762321-ENT;50,79;77;32;29,35;0,92
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;BTS-2271224-ENT;91,3;66;21;42,67;2,03
2026-06-23;TELEPROM ARGENTINA S.A.;1832757-ENT;58,82;61;10;4,42;0,44
2026-06-23;IPLAN DIGITALK;TATA_DARWIN-DK-ENT;44,44;58;8;40,77;5,1
2026-06-23;SEGUROS BERNARDINO RIVADAVIA COOP LTDA;1926286-ENT;29,73;51;11;9,73;0,88
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;13097088_INTERMAX-EN;74,36;50;29;35,43;1,22
2026-06-23;GESTIVA S.A;13097812-PX8-ENT;68,29;49;28;26,93;0,96
2026-06-23;R P B SOCIEDAD ANONIMA;13095588-ENT;84,62;45;33;22,13;0,67
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;2545022-DIDWW2-ENT;100;41;23;8,63;0,38
2026-06-23;TELECOM ARGENTINA S.A.;POI-SNICOLAS-SIP-ENT;0;41;0;0;0
2026-06-23;ALLIANZ ARGENTINA COMPA?IA DE SEGUROS SOCIEDAD ANO;13091364-ENT;96,77;38;30;102,97;3,43
2026-06-23;TELEPROM ARGENTINA S.A.;2242668-ENT;68,75;38;22;4,22;0,19
2026-06-23;GLOBAL PROCESSING SA;1636352-ENT;94,44;36;34;11,6;0,34
2026-06-23;NEOTEL SRL;697593-ENT;90;33;27;90,18;3,34
2026-06-23;BERGAGNA CARLOS SEBASTIAN;13094894-PX8-ENT;53,33;32;8;13,03;1,63
2026-06-23;ETERNET S.R.L.;1419563-ENT;68;31;17;21,9;1,29
2026-06-23;DIRECT CONTACT SOLUTIONS SA;2733686-ENT;55,56;31;5;3,6;0,72
2026-06-23;BT LATAM ARGENTINA S.A. a borrar;BTLATAM-SIP-ENT;100;31;28;25,92;0,93
2026-06-23;ATENTO ARGENTINA S.A;1562239-ENT;63,64;30;14;8,9;0,64
2026-06-23;IFX NETWORKS SA;483821-ENT;100;29;26;44,48;1,71
2026-06-23;LINEAS LIDELSU SRL;13101414-CC-ENT;41,67;28;5;21,37;4,27
2026-06-23;CYBERWAVE S.A.;2504364-ENT;68,42;27;13;15,15;1,17
2026-06-23;COMUNICACIONES MULTIMEDIA S.A;709319-ENT;100;27;27;14,15;0,52
2026-06-23;CISTECH S.R.L.;1957252-ENT;78,95;25;15;23,23;1,55
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;DIDLOGIC-ENT;42,86;24;9;7,35;0,82
2026-06-23;GRUPO SERVICIOS JUNIN S.A.;487085-ENT;22,22;23;2;0,92;0,46
2026-06-23;MARKETING ONE ARGENTINA SA;1607559-ENT;100;23;14;21,33;1,52
2026-06-23;COOPERATIVA ELECTRICA DE CHACABUCO LIMITADA;683465-ENT;66,67;23;8;5,57;0,7
2026-06-23;COOPERATIVA DE ELECTRICIDAD, SERVICIOS Y OBRAS PUBLICAS DE SAN BERNARDO LTDA;393337-ENT;69,57;23;16;29,93;1,87
2026-06-23;CITYTECH SA;1935463-ENT;100;21;13;49,9;3,84
2026-06-23;INCEPTIA SRL;13092380-ENT;0;20;0;0;0
2026-06-23;COOPERATIVA ELECTRICA Y SERV MARIANO MORENO LTDA;510481-ENT;10;20;2;18,98;9,49
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;NEW-CALL-DKUSA-ENT;68,75;19;11;1,63;0,15
2026-06-23;TAG CONTINENTAL S.R.L.;592936-ENT;75;17;12;14,22;1,18
2026-06-23;CONVERGIA INC.;396103-ENT;18,75;16;3;3,77;1,26
2026-06-23;MERCADOLIBRE S.R.L.;MERCADOLIBRE-ENT;92,31;14;12;55,4;4,62
2026-06-23;MARTINEZ MAXIMILIANO ALBERTO;2339641-ENT;92,86;14;13;10,23;0,79
2026-06-23;OP COMUNICACIONES FLEXIBLES;13089526-ENT;30,77;13;4;4,93;1,23
2026-06-23;TARJETA NARANJA SA;Tarjeta-Nice-ENT;100;12;7;4,53;0,65
2026-06-23;STRATTON ARGENTINA S.A.;708115-ENT;100;8;6;2,53;0,42
2026-06-23;ANA MAYA SA;1824216-ENT;40;7;2;0,08;0,04
2026-06-23;TELECOM ARGENTINA S.A.;POI-CAMPANA-SIP-ENT;100;7;4;2,53;0,63
2026-06-23;TELCONET S A;492513-ENT;42,86;7;3;11,92;3,97
2026-06-23;TELECOM ARGENTINA S.A.;POI-RIO4TO-SIP-ENT;0;7;0;0;0
2026-06-23;TELECOM ARGENTINA S.A.;POI-SLORENZO-SIP-ENT;100;7;6;9,98;1,66
2026-06-23;OP COMUNICACIONES FLEXIBLES;13099063-PX8-ENT;100;7;7;2,55;0,36
2026-06-23;FIBERMAX SA;1553295-ENT;100;7;5;39,3;7,86
2026-06-23;COMUNICACION MULTIMEDIA SA;13088774-ENT;100;6;3;0,22;0,07
2026-06-23;WAVENET;332699-ENT;33,33;6;1;0,07;0,07
2026-06-23;TELECOM ARGENTINA S.A.;POI-SANPEDRO-SIP-ENT;0;5;0;0;0
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;1593522-ENT;0;5;0;0;0
2026-06-23;TELESERVICIOS Y MARKETING SRL;1573593-ENT;50;4;2;0,07;0,03
2026-06-23;TELECOM ARGENTINA S.A.;POI-ARGUELLO-SIP-ENT;100;4;4;7,57;1,89
2026-06-23;TELEGLOBE;422154-ENT;66,67;3;2;5,1;2,55
2026-06-23;TELECOM ARGENTINA S.A.;POI-ESCOBAR-SIP-ENT;0;2;0;0;0
2026-06-23;BICENTEL, LLC;C3ntro-CC;0;2;0;0;0
2026-06-23;EXPRESS TELESERVICE CORP. DBA LANCK TELECOM;1503887-ENT;0;2;0;0;0
2026-06-23;TELEPROM ARGENTINA S.A.;1702597-ENT;0;2;0;0;0
2026-06-23;CITYTECH SA;1914053-PREFIX5-ENT;100;2;1;4,9;4,9
2026-06-23;RICARDO MULLER;2600965-Px8-ENT;0;1;0;0;0
2026-06-23;IPNEXT S.A.;2368458-ENT;0;1;0;0;0
2026-06-23;FRAIND HERNAN JAVIER;590419-ENT;100;1;1;0,05;0,05
2026-06-23;TELECOM ITALIA SPARKLE S.P.A.;653085-ENT;0;1;0;0;0
2026-06-23;IDT CORPORATION DE ARGENTINA S.A.;1770871-ENT;0;1;0;0;0
2026-06-23;CONVERGIA INC.;1420753-ENT;0;1;0;0;0
2026-06-23;GLOBALTECH TELECOMUNICACIONES;2047698-ENT;100;1;1;1,78;1,78
2026-06-24;LINEIP S.R.L.;13097620-PX8-ENT;50,66;3355773;1076472;169851,07;0,16
2026-06-24;INCEPTIA SRL;13092380-PX8-ENT;71,81;1147396;677305;77263,78;0,11
2026-06-24;IMPRUNETA S.A;1673727-ENT;30,89;725204;137262;19752,25;0,14
2026-06-24;BAPRO MEDIOS DE PAGO  S.A.;1831755-ENT;43,22;604684;62629;38089,65;0,61
2026-06-24;BICENTEL, LLC;1979876-ENT;62,26;445761;162822;123228,38;0,76
2026-06-24;DIRECTV ARGENTINA SOCIEDAD ANONIMA;1735295-ENT;72,44;321095;163915;17339,22;0,11
2026-06-24;INQUESTA SRL EN FORMACION;13101225-PX8_ENT;33,12;307742;22280;5072,42;0,23
2026-06-24;NSS S.A.;ACME-RETAIL-IN;68,29;299181;141618;82913,63;0,59
2026-06-24;MARTINEZ MAXIMILIANO ALBERTO;1958745-ENT;37,05;241351;73367;10269,65;0,14
2026-06-24;THE CHAPEAU SRL;13096781-PX8-ENT;34,13;238511;42174;9119,62;0,22
2026-06-24;EASY CALL SA;2134652-ENT;70,71;238465;103959;11045,25;0,11
2026-06-24;IPLAN INTERNATIONAL BUSINESS INC.;13093126-VIN-ENT;18,5;235200;8027;6662,77;0,83
2026-06-24;SUIVANT SA;13093020-CC-ENT;32,29;232338;56332;3346,28;0,06
2026-06-24;IDT CORPORATION DE ARGENTINA S.A.;1770870-ENT;16,74;231897;11312;3198,72;0,28
2026-06-24;BHN SEGUROS GENERALES S.A.;BHN-ENT;75,56;218115;107521;10443,58;0,1
2026-06-24;KLEVA TECH;13100368-PX8-ENT;65,65;205898;97344;21311,23;0,22
2026-06-24;ANA MAYA SA;1824217-PRE8-ENT;68,06;204508;57684;7720,87;0,13
2026-06-24;ASISTENCIA LEGAL INTEGRAL SRL;2707742-Px8-ENT;63,82;168924;88263;12517,6;0,14
2026-06-24;GSA COLLECTIONS ARGENTINA SA;2354840-ENT;48,32;167339;53865;6323,13;0,12
2026-06-24;TELEFONICA DE ARGENTINA S.A.;TASA-AMBA-SIP-ENT;90,16;165847;119028;444727,88;3,74
2026-06-24;POLIARQUIA CONSULTORES S.A;1415315-ENT;24,91;155092;11228;2127,38;0,19
2026-06-24;RECAUDADORA S.A.;1620425-ENT;14,67;142739;6078;1154,23;0,19
2026-06-24;CALL UP SA;2800288-Px8-ENT;63,71;139493;55425;12661,95;0,23
2026-06-24;ATX;ATX-ENT;5,14;137604;1519;652,82;0,43
2026-06-24;TELECOM ARGENTINA S.A.;TECO-AMBA-SIP-ENT;77,88;115508;68731;237034,42;3,45
2026-06-24;IDT CORPORATION DE ARGENTINA S.A.;1594593-ENT;53,55;107372;25438;3054;0,12
2026-06-24;MULTICONEX SA;1571183-ENT;53,28;92847;24112;7031,08;0,29
2026-06-24;MARTINEZ MAXIMILIANO ALBERTO;2098163-ENT;13,91;90168;2958;863,45;0,29
2026-06-24;CREDICUOTAS CONSUMO S.A.;13088519-ENT;64,64;86726;23231;13530,88;0,58
2026-06-24;IPLAN INTERNATIONAL BUSINESS INC.;2098836-ENT;56,23;83497;18288;6717,47;0,37
2026-06-24;CETROGAR SA;2485421-ENT;74,19;81085;32980;5915;0,18
2026-06-24;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1531261-ENT;60,45;77839;26105;3275,02;0,13
2026-06-24;INFOBIP LATAM SA;13091711-PX8-ENT;75,64;74962;43197;16379,53;0,38
2026-06-24;AMX ARGENTINA S.A.;CLARO-SIP-LD-ENT;80,71;63286;39727;119268,15;3
2026-06-24;MARTINEZ MAXIMILIANO ALBERTO;1958741-ENT;22,13;62307;3828;1321,75;0,35
2026-06-24;IDT CORPORATION DE ARGENTINA S.A.;1452611-ENT;20,38;60146;4325;2775,82;0,64
2026-06-24;NSS S.A.;CVI-RETAIL-IN;51,18;58612;23113;33158,28;1,43
2026-06-24;TIWS ARGENTINA II S.A;2039340-ENT;75,22;57916;33557;96104,6;2,86
2026-06-24;IDT CORPORATION DE ARGENTINA S.A.;13091348-ENT;22,73;52390;3580;1151,1;0,32
2026-06-24;IGECH S.A.;1602887-ENT;47,51;51063;6876;485,25;0,07
2026-06-24;ENTELEQ S.A.S.;1802612-ENT;6,9;44084;1418;470,3;0,33
2026-06-24;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1761735-24-ENT;63,04;43992;23067;2037,63;0,09
2026-06-24;NSS S.A.;MEDIANT-TRAMA-ENT;38,13;40621;5410;3344,48;0,62
2026-06-24;V.I.S. MEDIA GROUP S.A.;2270874-ENT;98,63;40054;25770;5259,43;0,2
2026-06-24;PRO ACTION SERVICES S.A.;1452571-ENT;73,25;39128;16165;3209,93;0,2
2026-06-24;TELEPROM ARGENTINA S.A.;2068014-ENT;63,6;36820;9504;2249,77;0,24
2026-06-24;LATINFON CONTACT CENTER S.R.L.;2549392-Px8-ENT;98,41;36707;23430;3803;0,16
2026-06-24;ENTELEQ S.A.S.;2208308-ENT;11,77;36184;3581;1346,62;0,38
2026-06-24;V.I.S. MEDIA GROUP S.A.;1784942-ENT;23,9;35685;1965;539,42;0,27
2026-06-24;CALL AND CONTACT CENTER S.R.L.;13098208-PX8_ENT;69,17;34436;11298;3425,15;0,3
2026-06-24;CPS S.A. a borrar;484685-ENT;8,26;32579;1095;523,95;0,48
2026-06-24;ON LINE ASSISTANCE SA;13094910-PX8-ENT;71,67;30815;12224;3236,82;0,26
2026-06-24;NSS S.A.;NOGEO-CVI-ENT;91,87;30471;26252;89921,05;3,43
2026-06-24;VN COBRANZAS S.A.;2441702-Px8-ENT;71,98;30283;18440;5098,38;0,28
2026-06-24;CONMEGA A.C.E.;13098440-PX8-ENT;81,21;30200;18909;2222,25;0,12
2026-06-24;MULTICONEX SA;786659-ENT;30,27;27673;2339;1137,77;0,49
2026-06-24;ATX;1610439-ENT;71,82;26492;12218;4543,38;0,37
2026-06-24;ESTUDIO PALMERO DE BELIZAN Y ASOC.;2858082-PX8-ENT;77,31;25554;13490;7073,55;0,52
2026-06-24;ALAU TECNOLOGIA S.A.U;13091423-PX8-ENT;71,57;25287;11730;4898,73;0,42
2026-06-24;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1503127-ENT;35,79;24277;2313;348,48;0,15
2026-06-24;IPLAN INTERNATIONAL BUSINESS INC.;1704597-ENT;0,31;24188;29;147,35;5,08
2026-06-24;RICARDO MULLER;652367-ENT;26,63;23981;2095;401,2;0,19
2026-06-24;JULIO FRANCISCO ANTONIO AURELIO S.A.;13088842-ENT;77,89;23393;13645;6542,32;0,48
2026-06-24;V.I.S. MEDIA GROUP S.A.;1784943-ENT;59,28;23342;8599;2011,87;0,23
2026-06-24;POLIARQUIA CONSULTORES S.A;2427992-Px8-ENT;97,36;22332;14412;4312,92;0,3
2026-06-24;IPLAN INTERNATIONAL BUSINESS INC.;CPEAK-DID-Px8-ENT;81,95;21562;12956;10064,55;0,78
2026-06-24;COMUNICACION Y OPINION;2812272-Px8-ENT;68,06;20451;11196;6583,35;0,59
2026-06-24;MARCODINA SA;826199-ENT;58,15;19858;4882;1030,95;0,21
2026-06-24;BUDGET S.R.L.;852035-ENT;8,88;19571;617;115,37;0,19
2026-06-24;IPLAN INTERNATIONAL BUSINESS INC.;2353150-LATINAT-ENT;31,04;19049;2522;1076,83;0,43
2026-06-24;IBR ARGENTINA S.A.;2336450-ENT;60,88;17805;6508;955,62;0,15
2026-06-24;TELECOM ARGENTINA S.A.;POI-CORDOBA-SIP-ENT;94,55;17720;14912;50373,43;3,38
2026-06-24;MARISA CLAUDIA BERETTA;769991-ENT;35,37;17521;1936;1169,68;0,6
2026-06-24;ON LINE ASSISTANCE SA;13045865-PX8-ENT;63,87;16884;8968;1751,6;0,2
2026-06-24;COOPERATIVA DE VIVIENDA CREDITO Y CONSUMO CREDIKOT;13080500-ENT;69,82;16627;7551;2438,7;0,32
2026-06-24;IPLAN INTERNATIONAL BUSINESS INC.;DIDWW-DKUSA-ENT;70,04;16593;6209;5085,62;0,82
2026-06-24;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1937513-ENT;66,98;16127;9512;1656,15;0,17
2026-06-24;GESTION DE PRESTAMOS Y COBRANZAS S.A.;1645564-ENT;58,08;15755;3505;2615,95;0,75
