FECHA;CARRIER_DESTINO;RUTA_DESTINO;ASR_REAL;CALLS_TOTAL;CALLS_OK;MINUTOS;AVG_CALL
2026-06-06;SEGUROS BERNARDINO RIVADAVIA COOP LTDA;1926286-SAL;100;402;402;875,67;2,18
2026-06-06;CETROGAR SA;CETROGAR-SAL;0;384;0;0;0
2026-06-06;MERCADOLIBRE S.R.L.;MERCADOLIBRE-SAL;100;378;139;65,78;0,47
2026-06-06;MENTAWAI S.R.L.;666803-SAL;100;369;363;247,75;0,68
2026-06-06;VOCALSAT ARGENTINA S.A.;VOCALSAT-DID-SAL;100;360;360;18,43;0,05
2026-06-06;AZCOM SRL;492508-SAL;100;356;356;785,33;2,21
2026-06-06;TELETEL CHILE;413460-SAL;100;353;340;2639,27;7,76
2026-06-06;TECNO VOZ NOROESTE S.A.;13100051_Px8-SAL;100;336;335;46,03;0,14
2026-06-06;DIDXL SP Z.O.O.;DIDXL-800-SAL;64,05;333;212;1197;5,65
2026-06-06;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;BICS-800-SAL;96,54;295;279;1331,67;4,77
2026-06-06;IPLAN INTERNATIONAL BUSINESS INC.;2258206-IPCOM-SAL;0;289;0;0;0
2026-06-06;CASSINI COLLECTING SA;CASSINI-SAL;99,08;266;216;227,93;1,06
2026-06-06;IPLAN DIGITALK;DIGITALK-RETAIL-SAL;23,24;262;56;313,35;5,6
2026-06-06;GLOBALTECH TELECOMUNICACIONES;GLOBALTECH-SAL;99,6;253;248;472,82;1,91
2026-06-06;I-FULL SRL;1877667-SAL;99,17;247;239;360,9;1,51
2026-06-06;R P B SOCIEDAD ANONIMA;13095588-SAL;100;228;184;97,87;0,53
2026-06-06;CISTECH S.R.L.;CISTECH-DID-SAL;77,22;225;139;115,77;0,83
2026-06-06;NSS S.A.;69132-SWISS-SAL;99,43;206;174;357,17;2,05
2026-06-06;DESOL S A;1513661-SAL;38,03;203;27;14,58;0,54
2026-06-06;MUNICIPALIDAD DE LA CIUDAD DE CORDOBA;13088032-SAL;100;191;182;328,52;1,81
2026-06-06;ON LINE ASSISTANCE SA;13045865-PX8-SAL;0;188;0;0;0
2026-06-06;IPLAN DIGITALK;DIGITALK-WHS-SAL;2,04;187;2;4,68;2,34
2026-06-06;GESTION DE PRESTAMOS Y COBRANZAS S.A.;1645564-SAL;100;177;160;286,72;1,79
2026-06-06;TELETEL S. A.;647201-SAL;100;173;106;146,6;1,38
2026-06-06;EASY CALL SA;EASYCALL-SAL;58,33;165;35;4,18;0,12
2026-06-06;TECNOLOGIA Y TELECOMUNICACIONES IP S.R.L;TYT-DID-SAL;100;151;148;109,62;0,74
2026-06-06;NACION SERVICIOS SA;2076600-NACION-SAL;100;141;140;38,72;0,28
2026-06-06;IPLAN INTERNATIONAL BUSINESS INC.;AVOXI-0800-DK-SAL;98,54;141;135;902,58;6,69
2026-06-06;NSS S.A.;129819-Swiss-SAL;100;135;64;189,85;2,97
2026-06-06;NSS S.A.;721173-SWISS-MEDICAL;100;134;126;393,77;3,13
2026-06-06;OLUM SRL;OLUM-DID-SAL;100;131;131;256,72;1,96
2026-06-06;BAPRO MEDIOS DE PAGO  S.A.;1831755-SAL;100;128;1;11,02;11,02
2026-06-06;NSS S.A.;426196-ATENCION-SAL;97,58;126;121;218,22;1,8
2026-06-06;CONTACTO GARANTIDO SA;653975-SAL;20,63;126;26;33,42;1,29
2026-06-06;KLEVA TECH;13100368-PX8-SAL;0;123;0;0;0
2026-06-06;BM SOLUCIONES S.R.L;BMSOLUCIONES-DID-SAL;100;109;81;81,3;1
2026-06-06;DISTRESSED ASSETS SA;199802-SAL;0;108;0;0;0
2026-06-06;BUENOS AIRES CALL SA;BUENOSAIRES-SAL;100;106;106;343,48;3,24
2026-06-06;TRIMOTION S.R.L.;1531643-SAL;94,68;102;89;159,05;1,79
2026-06-06;ATX;ATX-SAL;100;97;6;4,7;0,78
2026-06-06;2030 TELECOMUNICACIONES S.A.;161353-SAL;100;90;89;396,1;4,45
2026-06-06;TELESERVICIOS Y MARKETING SRL;1416617-SAL;100;88;88;50,42;0,57
2026-06-06;OP COMUNICACIONES FLEXIBLES;13099063-PX8-SAL;0;86;0;0;0
2026-06-06;IBR ARGENTINA S.A.;1610921-SAL;89,41;85;76;14,83;0,2
2026-06-06;PRO ACTION SERVICES S.A.;PROACTION-DID-SAL;100;84;41;17,03;0,42
2026-06-06;TELEPROM ARGENTINA S.A.;1702596-SAL;100;82;82;57,5;0,7
2026-06-06;CONMEGA A.C.E.;13098440-PX8-SAL;0;82;0;0;0
2026-06-06;TOUCHED BPO;TOUCHED-DID-SAL;100;75;75;298,82;3,98
2026-06-06;LATINFON CONTACT CENTER S.R.L.;2549392-SAL;100;74;39;10,2;0,26
2026-06-06;INCEPTIA SRL;13092380-PX8-SAL;0;71;0;0;0
2026-06-06;AZCOM SRL;1648857-SAL;92,96;71;66;149,42;2,26
2026-06-06;IPLAN INTERNATIONAL BUSINESS INC.;COMMPEAK_DK-SAL;3,51;69;2;1,12;0,56
2026-06-06;ESTUDIO PALMERO DE BELIZAN Y ASOC.;2858082-PX8-SAL;0;69;0;0;0
2026-06-06;TIWS ARGENTINA II S.A;TIWS2-2033336-SAL;98,28;69;57;283,38;4,97
2026-06-06;IKE ASISTENCIA ARGENTINA S.A;2241806-IKE-SAL;100;68;6;34,05;5,68
2026-06-06;SOLUCIONES DE CONTACTO SA;737629-SAL;100;68;68;10,53;0,15
2026-06-06;NUBICOM S.R.L.;1950424-SAL;100;66;66;321,48;4,87
2026-06-06;NSS S.A.;256813-INSTITUTO-SAL;100;66;62;24,6;0,4
2026-06-06;NSS S.A.;426193-ATENCION-SAL;100;65;65;98;1,51
2026-06-06;TELSERV B.V;TELSERV-DID-SAL;100;65;64;306,73;4,79
2026-06-06;GESTIVA S.A;670765-SAL;100;64;62;165,73;2,67
2026-06-06;NSS S.A.;272348-G.M.S.-SAL;100;63;54;73,92;1,37
2026-06-06;IPNEXT S.A.;2368458-SAL;100;62;62;15,37;0,25
2026-06-06;NEXT LATINOAMERICA SA;1726433-SAL;0;53;0;0;0
2026-06-06;NSS S.A.;286120-VIABAIX-SAL;100;51;29;117,8;4,06
2026-06-06;NSS S.A.;38882-YMKSA-SAL;100;50;33;38,93;1,18
2026-06-06;ETERNET S.R.L.;1415993-SAL;72,34;50;34;53,8;1,58
2026-06-06;IMPRUNETA S.A;1586407-SAL;100;50;50;93,53;1,87
2026-06-06;GSA COLLECTIONS ARGENTINA SA;662536-SAL;98;50;49;88,07;1,8
2026-06-06;CORDIAL COLLECTIONS S.A;1599013-SAL;100;44;44;46,95;1,07
2026-06-06;LINEAS LIDELSU SRL;2208360-SAL;0;44;0;0;0
2026-06-06;MUSURIT SA;389337-DID;76,92;43;30;77,2;2,57
2026-06-06;COOPERATIVA DE VIVIENDA CREDITO Y CONSUMO CREDIKOT;13080500-SAL;100;42;39;17,38;0,45
2026-06-06;NSS S.A.;2025115-SWISS-SAL;100;40;38;83,73;2,2
2026-06-06;CALL AND CONTACT CENTER S.R.L.;CALL-DID-SAL;0;39;0;0;0
2026-06-06;NSS S.A.;203333-NATAL-SAL;100;38;27;33,95;1,26
2026-06-06;COOPERATIVA DE ELECTRICIDAD, SERVICIOS Y OBRAS PUBLICAS DE SAN BERNARDO LTDA;SANBER-LD-SAL;100;38;38;117,05;3,08
2026-06-06;NSS S.A.;94476-ANDAR-SAL;100;37;35;79,7;2,28
2026-06-06;MARCELO H. PENA SA;733901-SAL;0;37;0;0;0
2026-06-06;IPLAN INTERNATIONAL BUSINESS INC.;13097088_INTERMAX-SA;100;36;35;16,13;0,46
2026-06-06;NSS S.A.;1562339-CRUZROJA-SAL;0;36;0;0;0
2026-06-06;BT LATAM ARGENTINA S.A. a borrar;BTLATAM-SIP-SAL;100;36;1;0,12;0,12
2026-06-06;IPLAN INTERNATIONAL BUSINESS INC.;IPCOM-800-SAL;100;35;35;10,58;0,3
2026-06-06;NSS S.A.;104603-OSPLAD-SAL;77,27;35;17;28,72;1,69
2026-06-06;INDICOM S.A.;INDICOM-DID-SAL;100;34;32;125,97;3,94
2026-06-06;NSS S.A.;23168-AMERICA-SAL;100;33;30;36,8;1,23
2026-06-06;SIETE CAPAS;2817020-SAL;100;33;33;64,15;1,94
2026-06-06;NSS S.A.;426197-ATENCION-SAL;100;31;31;87,12;2,81
2026-06-06;DARCOM S.A.;318373-SAL;83,33;31;25;72,82;2,91
2026-06-06;CANELLADA EDUARDO MARCELO;747603-SAL;100;30;30;21,1;0,7
2026-06-06;NSS S.A.;89303-CLIROMAGO-SAL;100;30;30;30,73;1,02
2026-06-06;MO & PC COLLECTIONS ARGENTINA;2827126-DID-SAL;0;30;0;0;0
2026-06-06;NSS S.A.;148049-NAVA-SAL;100;27;27;34,65;1,28
2026-06-06;NSS S.A.;38880-YMKSA-SAL;100;27;17;25,48;1,5
2026-06-06;COMUNICACION Y OPINION;2812272-COMYOP-SAL;0;27;0;0;0
2026-06-06;NSS S.A.;69626-ARGENTUR-SAL;100;25;24;55,08;2,3
2026-06-06;CLIENTING GROUP S A;CLIENTING-DID-SAL;100;24;24;14,35;0,6
2026-06-06;CIPE SOLUTIONS S.A;1526379-SAL;100;23;23;22,73;0,99
2026-06-06;IPLAN INTERNATIONAL BUSINESS INC.;DIDWW-800-DK-SAL;53,85;23;7;26,47;3,78
2026-06-06;SOLUCIONES DE CONTACTO SA;737629Wise-SAL;100;23;23;4,05;0,18
2026-06-06;NSS S.A.;23165-AMERICA-SAL;100;22;18;36,48;2,03
2026-06-06;STRATTON ARGENTINA S.A.;1926549-GENESYS-SAL;100;22;22;87,97;4
2026-06-06;TRIMOTION S.R.L.;664647-SAL;100;22;22;11,27;0,51
2026-06-06;TARJETA NARANJA SA;13094948-SAL;0;22;0;0;0
2026-06-06;DIRECT CONTACT SOLUTIONS SA;2733686-SAL;100;22;22;12,45;0,57
2026-06-06;TELESERVICIOS Y MARKETING SRL;2541566-SAL;0;21;0;0;0
2026-06-06;COMUNICACIONES MULTIMEDIA S.A;709319-SAL;100;20;20;9,33;0,47
2026-06-06;TEVECOMPRAS 2001 SRL;2773828-SAL;100;20;20;28,62;1,43
2026-06-06;GRUPO P Y D S A;PYD-DID-SAL;100;20;20;0,35;0,02
2026-06-06;BHN SEGUROS GENERALES S.A.;BHN-DID-SAL;100;20;20;61,95;3,1
2026-06-06;RODOLFO CASSINI S.A.;13087785-SAL;100;19;19;40,73;2,14
2026-06-06;MARISA CLAUDIA BERETTA;1402961-SAL;100;18;18;5,93;0,33
2026-06-06;STRATTON NEA S.A.;1653146-SAL;83,33;18;15;11,38;0,76
2026-06-06;SOLUCIONES REGIONALES DE INFORMATICA SA;SOL-DID-SAL;88,89;18;16;32,52;2,03
2026-06-06;NSS S.A.;1792949-SERV-ASI-SAL;100;17;12;4,12;0,34
2026-06-06;EXXONMOBIL BUSINESS SUPPORT CENTER ARGENTINA SRL;13092369-SAL;100;17;5;8,13;1,63
2026-06-06;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;CAT-DID-17617-SAL;100;17;16;1,47;0,09
2026-06-06;TASKPHONE ARGENTINA SA;TASKPHONE-DID-SAL;0;16;0;0;0
2026-06-06;RICARDO MULLER;652367-SAL;100;16;16;2,47;0,15
2026-06-06;NSS S.A.;1713546-CENTRO-O-SAL;100;15;1;0,02;0,02
2026-06-06;ENPRO SRL;ENPRO-DID-SAL;100;15;15;47,18;3,15
2026-06-06;CLUB ATLETICO RIVER PLATE ASOCIACION CIVIL;13096388-SAL;100;15;15;4,28;0,29
2026-06-06;VN COBRANZAS S.A.;VNCOBRANZAS-DID-SAL;100;15;15;22,78;1,52
2026-06-06;STRATTON ARGENTINA S.A.;708115-SAL;23,08;15;3;3,48;1,16
2026-06-06;NEOTEL SRL;673033-SAL;100;15;15;13,02;0,87
2026-06-06;ESTUDIO HFA Y ASOCIADOS SC;1681631-SAL;100;15;15;45,28;3,02
2026-06-06;VN GLOBAL BPO S.A.;2004988-SAL;0;15;0;0;0
2026-06-06;PREVI SRL;1773829-SAL;100;14;14;14,87;1,06
2026-06-06;AGINET S.A.;657321-SAL;64,29;14;9;21,17;2,35
2026-06-06;PAKTAR S R L;PAKTAR-DID-SAL;100;14;14;79,28;5,66
2026-06-06;HABLAME SRL;2758120-SAL;0;13;0;0;0
2026-06-06;FANDI?O MARIA VALERIA;FANDINO-MARI-SAL;100;13;13;40,02;3,08
2026-06-06;RECUPERO INTEGRAL SRL;1488907-SAL;100;13;12;11,75;0,98
2026-06-06;AGINET S.A.;394891-SAL;23,08;13;3;6,78;2,26
2026-06-06;NSS S.A.;348001-FIDEICOM-SAL;100;13;13;17,6;1,35
2026-06-06;NSS S.A.;78953-ESTUDIO-SAL;0;12;0;0;0
2026-06-06;COACTIVA GROUP.;1938311-SAL;0;12;0;0;0
2026-06-06;MAGALAJO S.A.;MAGALAJO-DID-SAL;0;12;0;0;0
2026-06-06;TELETEL S. A.;490030-SAL;100;12;12;1,4;0,12
2026-06-06;NUETEL;NUETEL-DID-SAL;10;11;1;0,02;0,02
2026-06-06;QXTEL LIMITED;1441680-SAL;0;11;0;0;0
2026-06-06;CEIBO CREDITOS S.A.;CEIBO-SAL;0;11;0;0;0
2026-06-06;NSS S.A.;205989-LIDERAR-SAL;100;11;10;5,78;0,58
2026-06-06;MO & PC COLLECTIONS ARGENTINA;1517615-SAL;100;11;11;19,32;1,76
2026-06-06;ALAU TECNOLOGIA S.A.U;ALAU-SAL;0;11;0;0;0
2026-06-06;ORBITH S.A;TELEP-ORBITH-SAL;100;10;10;56,85;5,69
2026-06-06;IPBTEL LLC;IPBTEL-DID-SAL;100;10;1;0,27;0,27
2026-06-06;NSS S.A.;65796-CIMA-SAL;100;10;10;15;1,5
2026-06-06;LOJDA GUILLERMO DARIO;486731-SAL;100;10;7;1,33;0,19
2026-06-06;GREEN CONSULT SRL;GREEN-DID-SAL;0;9;0;0;0
2026-06-06;C2 S.A.;C2-DID-SAL;100;9;7;0,62;0,09
2026-06-06;PROSPECTIVAS SA;13088557-SAL;0;9;0;0;0
2026-06-06;MARKETING ONE ARGENTINA SA;MARKETING-DID-SAL;100;9;7;18,37;2,62
2026-06-06;NSS S.A.;136953-SWISS-SAL;0;9;0;0;0
2026-06-06;FRAIND HERNAN JAVIER;599837-SAL;0;8;0;0;0
2026-06-06;NSS S.A.;771388-C2SA-SAL;100;8;8;0,13;0,02
2026-06-06;NSS S.A.;460137-SOCIEDAD-SAL;100;8;6;12,67;2,11
2026-06-06;CYBERWAVE S.A.;CYBERW-SAL;100;8;3;11,48;3,83
2026-06-06;MU?OZ AGUIRRE & ASOCIADOS S.R.L.;13096882-SAL;100;8;8;8,17;1,02
2026-06-06;NSS S.A.;228694-CASINO-SAL;100;7;4;13,22;3,3
2026-06-06;NSS S.A.;1551231-JESUITAS-SAL;0;7;0;0;0
2026-06-06;NSS S.A.;36349-TyC-SAL;0;7;0;0;0
2026-06-06;ANA MAYA SA;ANAMAYA-DID-SAL;0;7;0;0;0
2026-06-06;SERVICIO SATELITAL S.A.;SERVSAT-SAL;100;7;7;3,6;0,51
2026-06-06;NSS S.A.;503439-ZURICH-SAL;0;7;0;0;0
2026-06-06;CITYTECH SA;1935463-SAL;100;7;7;36,28;5,18
2026-06-06;IDT CORPORATION DE ARGENTINA S.A.;13091348-SAL;28,57;7;2;3,57;1,78
2026-06-06;DIDXL SP Z.O.O.;1760121-SAL;100;7;6;5,97;0,99
2026-06-06;TELCONET S A;403097-SAL;0;6;0;0;0
2026-06-06;NSS S.A.;278663-BALANZ-SAL;100;6;6;1,35;0,23
2026-06-06;NSS S.A.;1576379-CRIBA-SAL;100;6;6;0,55;0,09
2026-06-06;NSS S.A.;5D+-1789029-SAL;0;6;0;0;0
2026-06-06;CENATTEL SA;CENATTEL-DID-SAL;100;5;5;1,77;0,35
2026-06-06;CALL UP SA;2800288-Px8-SAL;100;5;5;0,6;0,12
2026-06-06;IFX NETWORKS SA;433015-SAL;50;5;2;0,2;0,1
2026-06-06;NSS S.A.;104049-FISHER-SAL;100;5;5;0,33;0,07
2026-06-06;BROADBANDTECH S.A.;BBT-LO-SAL;0;5;0;0;0
2026-06-06;ORANGE BUSINESS SERVICES ARGENTINA SA;ORANGE-DID-SAL;0;5;0;0;0
2026-06-06;NSS S.A.;1608647-COLOPLAS-SAL;100;5;5;2,58;0,52
2026-06-06;TELECOM ITALIA SPARKLE S.P.A.;653085-SAL;100;5;2;0,8;0,4
2026-06-06;ATX;ATX-IVR-SAL-750890;0;5;0;0;0
2026-06-06;TESAM ARGENTINA SOCIEDAD ANONIMA (CUIT 30-68732541-5);456231-SAL;0;5;0;0;0
2026-06-06;MARTINEZ MAXIMILIANO ALBERTO;MARTINEZ-DID-SAL;100;5;5;1,58;0,32
2026-06-06;NSS S.A.;407121-EAN-SAL;100;5;1;0,7;0,7
2026-06-06;NSS S.A.;189795-AXOFT-SAL;100;5;5;13,95;2,79
2026-06-06;NSS S.A.;1411852-ASOCIAC-SAL;100;5;5;3,08;0,62
2026-06-06;Latinatel;392929-SAL;0;4;0;0;0
2026-06-06;FIBERMAX SA;1553295-SAL;100;4;1;1,6;1,6
2026-06-06;NSS S.A.;245716-YMKSA-SAL;100;4;1;0,35;0,35
2026-06-06;MULTICONEX SA;13089438-SAL;100;4;4;1,08;0,27
2026-06-06;NSS S.A.;110540-CONCEPTO-SAL;100;4;4;10,65;2,66
2026-06-06;NSS S.A.;33393-FUNDUNIPAL-SAL;100;4;4;1,27;0,32
2026-06-06;GEORED S.A.;484145-SAL;100;4;4;4,65;1,16
2026-06-06;CANOA IMPACTO GLOBAL S.A.;2854164-PX8-SAL;0;4;0;0;0
2026-06-06;NSS S.A.;234090-TRANSPUNI-SAL;0;4;0;0;0
2026-06-06;NSS S.A.;1937106-BANCREDI-SAL;0;4;0;0;0
2026-06-06;IPLAN INTERNATIONAL BUSINESS INC.;13093126-VIN-SAL;0;3;0;0;0
2026-06-06;NSS S.A.;1420709-SANEMETE-SAL;100;3;3;0,92;0,31
2026-06-06;NSS S.A.;126627-CANGALLO-SAL;100;3;3;3,57;1,19
2026-06-06;NSS S.A.;430927-ZURICH-SAL;0;3;0;0;0
2026-06-06;NSS S.A.;89443-COLEGIODEE-SAL;100;3;2;13,2;6,6
2026-06-06;NSS S.A.;441893-BAHIA-SAL;100;3;1;0,07;0,07
2026-06-06;NSS S.A.;122529-INSTSAL-SAL;100;3;1;0,08;0,08
2026-06-06;NSS S.A.;320877-ZARVAR-SAL;100;3;3;5,83;1,94
2026-06-06;NSS S.A.;2084530-SWISS-ME-SAL;0;3;0;0;0
2026-06-06;BFB SOLUCIONES S.A.;BFB-1750497-SAL;100;3;3;0,3;0,1
2026-06-06;P C C P S A;PCCP-DID;100;3;3;0,3;0,1
2026-06-06;NSS S.A.;1618415-HOTEL GU-SAL;100;3;3;4,13;1,38
2026-06-06;IPLAN PRUEBAS WHOLESALE;IPLAN-Darwin-Maq-SAL;100;3;3;0,68;0,23
2026-06-06;NSS S.A.;1542307-SUMITOMO-SAL;0;3;0;0;0
2026-06-06;ALLIANZ ARGENTINA COMPA?IA DE SEGUROS SOCIEDAD ANO;13091364-SAL;100;3;3;2,23;0,74
2026-06-06;NSS S.A.;92506-LELOIR-SAL;100;3;3;1,17;0,39
2026-06-06;NSS S.A.;554031-FORINO-SAL;100;2;2;0,15;0,08
2026-06-06;NSS S.A.;1623241-MIG-SAL;100;2;2;0,75;0,38
2026-06-06;VOISSNET SA;583129-SAL;0;2;0;0;0
2026-06-06;NSS S.A.;245717-YMKSA-SAL;0;2;0;0;0
2026-06-06;NSS S.A.;482071-INTERLOG-SAL;0;2;0;0;0
2026-06-06;IPLAN INTERNATIONAL BUSINESS INC.;2271224-BTS-SAL;0;2;0;0;0
2026-06-06;NSS S.A.;1874211-G.M.S.-SAL;100;2;2;6,85;3,43
2026-06-06;GEORED S.A.;215755-SAL;100;2;2;0,2;0,1
2026-06-06;NSS S.A.;151399-NAVICON-SAL;0;2;0;0;0
2026-06-06;ANALOGIAS SRL;13091636-PX8-SAL;0;2;0;0;0
2026-06-06;NSS S.A.;1905563-DLJ-SAL;0;2;0;0;0
2026-06-06;NSS S.A.;104597-OSDOCENTE-SAL;0;2;0;0;0
2026-06-06;NSS S.A.;1422751-TECOTEX-SAL;0;2;0;0;0
2026-06-06;FLX SRL;1887143-SAL;0;2;0;0;0
2026-06-06;NSS S.A.;1583959-CAECE-SAL;100;2;1;0,18;0,18
2026-06-06;TELECOM ITALIA SPARKLE S.P.A. SILVER;TIS-CLARO-SAL;0;2;0;0;0
2026-06-06;NSS S.A.;1654031-REINO-SAL;100;2;2;2,8;1,4
2026-06-06;SMARTBIZ TELECOM LLC;SMARTBIZ-DID-SAL;0;2;0;0;0
2026-06-06;DIRECTV ARGENTINA SOCIEDAD ANONIMA;1735295-SAL;0;2;0;0;0
2026-06-06;TESAM ARGENTINA SOCIEDAD ANONIMA (CUIT 30-68732541-5);197869-SAL;0;2;0;0;0
2026-06-06;NSS S.A.;106297-SCIS-SAL;100;2;2;6,17;3,08
2026-06-06;NSS S.A.;365724-IGLESIA-SAL;100;1;1;0,78;0,78
2026-06-06;OP COMUNICACIONES FLEXIBLES;13089526-SAL;0;1;0;0;0
2026-06-06;NSS S.A.;346627-SWISS-SAL;0;1;0;0;0
2026-06-06;NSS S.A.;461583-CREDICOOP-SAL;0;1;0;0;0
2026-06-06;NSS S.A.;72917-CAMARA-SAL;0;1;0;0;0
2026-06-06;NSS S.A.;1538797-ASOC-ALD-SAL;100;1;1;0,35;0,35
2026-06-06;NALDO LOMBARDI SA;13101945-PX8_SAL;100;1;1;0,1;0,1
2026-06-06;NSS S.A.;15970-AXOFT-SAL;0;1;0;0;0
2026-06-06;NSS S.A.;148917-EMBITALIA-SAL;100;1;1;0,82;0,82
2026-06-06;TESAM ARGENTINA SOCIEDAD ANONIMA (CUIT 30-68732541-5);197870-SAL;0;1;0;0;0
2026-06-06;CONSUMAS S.A;2791044-SAL;0;1;0;0;0
2026-06-06;NSS S.A.;606033-MARCELOT-SAL;0;1;0;0;0
2026-06-06;GRUPO LK S.A;GRUPOLK-DID-SAL;100;1;1;0,25;0,25
2026-06-06;NSS S.A.;82991-TarNaran-SAL;0;1;0;0;0
2026-06-06;ITION SRL;639013-SAL;100;1;1;4,18;4,18
2026-06-06;NSS S.A.;558156-DEFGRAL-SAL;0;1;0;0;0
2026-06-06;TELECENTRO S.A.;TELECENTRO_SIP-SAL;0;1;0;0;0
2026-06-06;IFX NETWORKS SA;311713-SAL;100;1;1;1,38;1,38
2026-06-06;NSS S.A.;125494-OSPE-SAL;100;1;1;0,07;0,07
2026-06-06;ATENTO ARGENTINA S.A;ATENTO-DID-SAL;0;1;0;0;0
2026-06-06;NSS S.A.;126434-KUARZO-SAL;100;1;1;0,6;0,6
2026-06-06;NSS S.A.;665583-GALITIS-SAL;0;1;0;0;0
2026-06-06;DIAL DATABASE MARKETING S.A;1636056-SAL;100;1;1;0,08;0,08
2026-06-06;IPLAN PRUEBAS WHOLESALE;RESTART-SAL;100;1;1;0,03;0,03
2026-06-06;NSS S.A.;233918-VIABAIX-SAL;0;1;0;0;0
2026-06-06;BROADBANDTECH S.A.;BBT-LD-SAL;0;1;0;0;0
2026-06-06;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;2002322-SAL;0;1;0;0;0
2026-06-06;ESTUDIO MARTINEZ DE ALZAGA;ALZAGA-DID-SAL;0;1;0;0;0
2026-06-06;FIBERMAX SA;266586-SAL;0;1;0;0;0
2026-06-06;NSS S.A.;598352-PANATEL-SAL;0;1;0;0;0
2026-06-06;NSS S.A.;694029-MIDDLE-SAL;100;1;1;1,12;1,12
2026-06-06;CORTUC S.A.;1580089-SAL;100;1;1;0,27;0,27
2026-06-05;TELEFONICA DE ARGENTINA S.A.;TASA-AMBA-SIP-SAL;63,67;4156589;1536541;395679,08;0,26
2026-06-05;TELECOM ARGENTINA S.A.;TECO-AMBA-SIP-SAL;90,5;2598767;1046516;331218,4;0,32
2026-06-05;AMX ARGENTINA S.A.;CLARO-SIP-LD-SAL;77,17;519494;250180;99139,63;0,4
2026-06-05;TELECOM ARGENTINA S.A.;POI-RESTNCIA-SIP-SAL;8,32;487726;31721;6162,33;0,19
2026-06-05;INTERLINK FIBER NETWORK SA;FIRBER-SAL;15,38;478345;56067;13263,4;0,24
2026-06-05;NUETEL;NUETEL1414-SAL;22,91;475761;80735;14364,32;0,18
2026-06-05;Eduardo Trotta;ETROTTA-SAL;33,05;282677;58438;10923,2;0,19
2026-06-05;NSS S.A.;RutaAnuncios;0;232755;0;0;0
2026-06-05;TELECOM ARGENTINA S.A.;POI-CORDOBA-SIP-SAL;80,86;232402;102791;16244,92;0,16
2026-06-05;BERGAGNA CARLOS SEBASTIAN;DAINUS-SAL;60,01;225475;119029;7249,37;0,06
2026-06-05;TELECOM ARGENTINA S.A.;POI-ROSARIO-SIP-SAL;74,98;200144;84652;17649,48;0,21
2026-06-05;TELECOM ARGENTINA S.A.;POI-POSADAS-SIP-SAL;22,14;139166;23485;4034,48;0,17
2026-06-05;AGINET S.A.;AGINET-MOBILE-SAL;89,96;112848;36109;8033,1;0,22
2026-06-05;FIBERMAX SA;266585-SAL;40,57;94990;18585;3027,47;0,16
2026-06-05;IPLAN INTERNATIONAL BUSINESS INC.;9672318-SAL;34,21;85764;6299;3831,15;0,61
2026-06-05;NSS S.A.;VoiPack-out;93,49;83791;70219;219994,52;3,13
2026-06-05;TELEGLOBE;422155-SAL;37,78;65711;4573;5392,12;1,18
2026-06-05;LEVEL 3;LEVEL3-LD-SAL;45,95;53366;16793;2803,28;0,17
2026-06-05;TELECOM ARGENTINA S.A.;POI-CRRNTES-SIP-SAL;74,9;48499;20152;3161,7;0,16
2026-06-05;INFOBIP LATAM SA;INFOBIP-SAL;91,87;47222;31103;12337,17;0,4
2026-06-05;TELECOM ARGENTINA S.A.;POI-FORMOSA-SIP-SAL;57,88;41131;13853;2136,08;0,15
2026-06-05;NSS S.A.;CVI-RETAIL-OUT;97,13;30274;26718;56996,1;2,13
2026-06-05;NSS S.A.;NOGEO-CVI-SAL;99,01;28147;26998;97403,92;3,61
2026-06-05;IPLAN INTERNATIONAL BUSINESS INC.;DIDWW-DK-SAL;96,07;24527;18952;96797,53;5,11
2026-06-05;BICENTEL, LLC;BICENTEL-DID-SAL;74,32;23356;11076;8134,42;0,73
2026-06-05;TELECOM ARGENTINA S.A.;POI-SALTA-SIP-SAL;88,49;23219;8691;3201,27;0,37
2026-06-05;TARJETA NARANJA SA;13081166-SAL;100;22195;22175;75171,12;3,39
2026-06-05;TELECOM ARGENTINA S.A.;POI-TUCUMAN-SIP-SAL;75,38;21227;6781;2210,17;0,33
2026-06-05;TELECOM ARGENTINA S.A.;POI-PARANA-SIP-SAL;75,14;19242;6088;2098,45;0,34
2026-06-05;TELECENTRO S.A.;TELECENTRO-LO-SAL;98,99;18043;5267;1880,5;0,36
2026-06-05;LINEIP S.R.L.;13097620-PX8-SAL;0;17551;0;0;0
2026-06-05;AGINET S.A.;AGINET-NUM-BLOCK-SAL;89,52;17460;4170;450;0,11
2026-06-05;TELECOM ARGENTINA S.A.;POI-SANTAFE-SIP-SAL;79,93;16647;5535;2133,95;0,39
2026-06-05;CITYTECH SA;1893711-SAL;99,71;15813;15615;59915,18;3,84
2026-06-05;TELECOM ARGENTINA S.A.;POI-CAMPANA-SIP-SAL;45,6;14953;4156;802,33;0,19
2026-06-05;TELECOM ARGENTINA S.A.;POI-SGESTERO-SIP-SAL;72,97;14066;5056;1138,3;0,23
